Molecule_ID,library_tag,Standardized_Molecule_Smiles,Standardized_Molecule_InChIKey,IsInBSCpaper,BSC_name,IC50 (uM)_BSC,PIC50_BSC,IsInGHDDI,parameter_GHDDI,value_GHDDI,unit_GHDDI,PX_GHDDI,Target_name_GHDDI,IsInIntegrity,Min Value_Integrity,PIC50_Integrity,Source_Integrity,Mechanism of Action,IsInGostar,GVK_ID_Gostar,reference_Gostar,source_Gostar,std_activity_type_Gostar,standard_uom_Gostar,activity_value_Gostar,PIC50_Gostar,Binder,References COVID-19,activity COVID-19,pIC50 COVID-19,pIC50>6,pIC50>5
13982,virtual,OB(O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Oc2c(Cl)cccc2Cl,TXYONLCJTRCKEU-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),62,µM,"4,21",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620451,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,62,"4,21",,,,,no,no
13983,virtual,OB(O)c1ccc(Cl)c(NC(=O)c2c(Cl)cccc2Cl)c1,OCSYGKFADPDWKA-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),"61,5",µM,"4,21",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620475,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,"61,5","4,21",,,,,no,no
13984,virtual,COC(=O)c1oc(CN(C(C)C)C(C)C)cc1,PZHBTHQXROMAKE-UHFFFAOYSA-N,no,,,,yes,IC50,"61,9",µM,"4,21",3C-like protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
13985,virtual,COc1cc(ccc1O)C2N(CCN(C)C)C(=O)C(=C2C(=O)c3ccc(OCC(C)C)cc3C)O,KUJODEHOISHKBE-UHFFFAOYSA-N,no,,,,yes,IC50,"62,79",µM,"4,2",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,20896808,"Bioorg. Med. Chem. Lett., 2011, 21 (10), 3088-3091",SARS CORONAVIRUS,IC50,uM,"62,79","4,20",,,,,no,no
13986,virtual,Nc1cc(cc(c1)C(=O)O)B(O)O,VVQAAMZMJNXCOP-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),63,µM,"4,2",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620459,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,63,"4,20",,,,,no,no
13987,virtual,Cc1cccc(c1C(=O)OC[C@H](NC(=O)C=Cc2ccccc2)C(=O)NC3CCCCC3)[N+](=O)[O-],HJKZFVHRFLOXGB-NRFANRHFSA-N,no,,,,yes,IC50,65,µM,"4,19",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123104890,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,65,"4,19",,,,,no,no
13988,virtual,COc1cc(O)ccc1CCCc2cc(O)c(O)c(CC=C(C)C)c2CC=C(C)C,BUWRWZUUCOLPSX-UHFFFAOYSA-N,no,,,,yes,IC50,"64,2",µM,"4,19",3C-like protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
13989,virtual,CCS(=O)(=O)C1=C(N2N(C[C@H](NC(=O)\C(=N\OCSC)\c3csc(N)n3)C2=O)C1)C(=O)O,ORALIGYYYUJDKL-SRIVXJBOSA-N,no,,,,yes,inhibition rate,"93,96",%,"4,19",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
13990,virtual,COc1cc(\C=C\C(=O)N[C@H](COC(=O)c2ccccc2)C(=O)NC3CCCCC3)cc(OC)c1OC,WEJVBJYWAKVTSN-JXVRESAISA-N,no,,,,yes,IC50,65,µM,"4,19",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123104914,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,65,"4,19",,,,,no,no
13991,virtual,[O-][N+](=O)c1ccc2NC(=O)C(=O)c2c1,UNMYHYODJHKLOC-UHFFFAOYSA-N,no,,,,yes,inhibition rate,"93,96",%,"4,19",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
13992,virtual,OB(O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Oc2ccncc2,YILTVQQMDRLBHQ-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),66,µM,"4,18",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620458,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,66,"4,18",,,,,no,no
13993,virtual,C\C(=C\CO)\CC[C@H]1C(=C)CC[C@H]2[C@](C)(CO)CCC[C@]12C,MJHWZTRFACWHTA-COPBVACWSA-N,no,,,,yes,IC50,"137,7",µM,"3,86",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
13994,virtual,CN1CCN(CC1)S(=O)(=O)c2ccc3N(Cc4ccccc4)C(=O)C(=O)c3c2,BRLKIPDBKPIANQ-UHFFFAOYSA-N,no,,,,yes,IC50,"67,2",µM,"4,17",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122360488,"Bioorg. Med. Chem., 2014, 22 (1), 292-302",SARS CORONAVIRUS,IC50,uM,"67,2","4,17",,,,,no,no
13995,virtual,O=C(N[C@H](COC(=O)c1ccccc1)C(=O)NC2CCCCC2)\C=C\c3ccc(OC(=O)c4ccccc4)cc3,QERLABTUMHYNLY-BFKDBJQSSA-N,no,,,,yes,IC50,68,µM,"4,17",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,123104913,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,68,"4,17",,,,,no,no
13996,virtual,Oc1ccc(\C=C\C(=O)N[C@H](COC(=O)c2ccccc2)C(=O)NC3CCCCC3)cc1,BSDRSHRJZBCTMU-FOYQMUPJSA-N,no,,,,yes,IC50,68,µM,"4,17",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
13997,virtual,CC1COC2=C1C(=O)C(=O)c3c4CCCC(C)(C)c4ccc23,GVKKJJOMQCNPGB-UHFFFAOYSA-N,no,,,,yes,IC50,"93,07",µM,"4,04",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,121431419,"Bioorg. Med. Chem., 2012, 20 (19), 5928-5935",SARS CORONAVIRUS,IC50,uM,"226,7","3,64",,,,,no,no
13998,virtual,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCCC3C(=O)N[C@@H](Cc4ccccc4)C(=O)O,WBUWJNPWGDWDLY-SJDGCEGCSA-N,no,,,,yes,IC50,"93,07",µM,"4,04",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
13999,virtual,COc1ccc(cc1c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccc(O)cc4)C5=CC(=O)c6c(O)cc(O)cc6O5,IWEIJEPIYMAGTH-UHFFFAOYSA-N,yes,87,"72,3","4,14",yes,IC50,"72,3",µM,"4,14",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123217624,"J. Med. Chem., 2016, 59 (14), 6595-6628",SARS CORONAVIRUS,IC50,uM,"72,3","4,14",,,,,no,no
14000,virtual,Nc1nc(nc2c1nnn2CC3=Nc4ccccc4C(=O)N3)C5CC5,LYLKHIJZPWLBIA-UHFFFAOYSA-N,no,,,,yes,IC50,"72,3",µM,"4,14",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14001,virtual,CC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C=O,VVHORMLZZCPHJN-HVTWWXFQSA-N,no,,,,yes,Ki (inhibition constant),"72,73",µM,"4,14",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14002,virtual,OCCCc1nc2ccccc2n1CCOc3ccccc3,FUELIQRTOLTNFC-UHFFFAOYSA-N,no,,,,yes,IC50,"74,5",µM,"4,13",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,122442840,"Bioorg. Med. Chem., 2014, 22 (1), 167-177",SARS CORONAVIRUS,IC50,uM,"74,5","4,13",,,,,no,no
14003,virtual,OB(O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Oc2c(Cl)cc(Cl)cc2Cl,MHNAQSAGPZOHHU-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),"73,3",µM,"4,13",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620482,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,"73,3","4,13",,,,,no,no
14004,virtual,COc1cc(\C=C\C(=O)N[C@@H](COC(=O)c2ccccc2)C(=O)NC3CCCCC3)cc(OC)c1OC,WEJVBJYWAKVTSN-FRFYRWIFSA-N,no,,,,yes,IC50,74,µM,"4,13",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123104900,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,74,"4,13",,,,,no,no
14005,virtual,CN1CCN(CC1)S(=O)(=O)c2ccc3NC(=O)C(=O)c3c2,ZVAIPJCURHADPA-UHFFFAOYSA-N,no,,,,yes,IC50,"76,74",µM,"4,12",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],yes,"5,5E-05","4,26",Use the novel isatin-5-sulfonamide derivative and preparation of a medicament for the treatment of atypical pneumonia,,yes,122360473,"Bioorg. Med. Chem., 2014, 22 (1), 292-302",SARS CORONAVIRUS,IC50,uM,"76,74","4,12",NON COVALENT,,,,no,no
14006,virtual,COc1cc(\C=N\NC(=O)\C(=C/c2ccccc2)\NC(=O)c3ccccc3)cc(OC)c1O,FNYFSVWJEDFLBU-LZJHMVIHSA-N,no,,,,yes,IC50,"77,09",µM,"4,11",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,20896810,"Bioorg. Med. Chem. Lett., 2011, 21 (10), 3088-3091",SARS CORONAVIRUS,IC50,uM,"77,09","4,11",,,,,no,no
14007,virtual,OB(O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Oc2cc(OC(=O)c3cc(cc(c3)[N+](=O)[O-])B(O)O)cc(OC(=O)c4cc(cc(c4)[N+](=O)[O-])B(O)O)c2,ILARGUWNYOOIPF-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),"79,6",µM,"4,1",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620488,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,"79,6","4,10",,,,,no,no
14008,virtual,CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)c3cc(C)on3)C(C)C,PANGWSCMXDVPFP-BNQYSQCVSA-N,no,,,,yes,IC50,80,µM,"4,1",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,3808624,"Bioorg. Med. Chem., 2005, 13 (17), 5240-5252",SARS CORONAVIRUS,IC50,uM,80,"4,10",,,,,no,no
14009,virtual,COc1cc(OC)cc(\C=C\C(=O)N[C@H](COC(=O)c2ccccc2)C(=O)NC3CCCCC3)c1,NFZTVYWPCLQQIS-XIQMRYHBSA-N,no,,,,yes,IC50,80,µM,"4,1",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,123104912,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,80,"4,10",,,,,no,no
14010,virtual,COc1ccc(OC)c(\C=C\C(=O)N[C@H](COC(=O)c2ccccc2)C(=O)NC3CCCCC3)c1,BDUDDZAMMDHUTI-HRNYAPDYSA-N,no,,,,yes,IC50,80,µM,"4,1",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14011,virtual,CN1CCN(CC1)S(=O)(=O)c2ccc3N(Cc4ccc5ccccc5c4)C(=O)C(=O)c3c2,ZHWQABAAWBOKDB-UHFFFAOYSA-N,no,,,,yes,IC50,"82,91",µM,"4,08",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,yes,122360489,"Bioorg. Med. Chem., 2014, 22 (1), 292-302",SARS CORONAVIRUS,IC50,uM,"82,91","4,08",,,,,no,no
14012,virtual,CC(C)c1cc2CC[C@H]3[C@@](C)(CCC[C@]3(C)c2cc1O)C(=O)O,AYDJDNNMKHXZOQ-MISYRCLQSA-N,no,,,,yes,IC50,"163,2",µM,"3,79",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14013,virtual,OB(O)c1cccc(c1)C(=O)NCc2ccccc2,OBCLAQJSSJOSFL-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),84,µM,"4,08",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620496,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,84,"4,08",,,,,no,no
14014,virtual,CC(=CCc1cc([C@@H]2CCc3ccc(O)cc3O2)c(CC=C(C)C)c(O)c1O)C,QXHVECWDOBLWPW-QFIPXVFZSA-N,no,,,,yes,IC50,"84,8",µM,"4,07",3C-like protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14015,virtual,O=C(N[C@@H](COC(=O)C=Cc1ccccc1)C(=O)NC2CCCCC2)C=Cc3ccccc3,RMMLLFJUWGLOAK-DEOSSOPVSA-N,no,,,,yes,IC50,85,µM,"4,07",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14016,virtual,CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc3ccccc3)C(C)C,MQOSRSSZYUXZNH-XFFCECHOSA-N,no,,,,yes,IC50,85,µM,"4,07",Sars Cov 3C-Like Protease [SARS coronavirus],no,,,,,yes,3808625,"Bioorg. Med. Chem., 2005, 13 (17), 5240-5252",SARS CORONAVIRUS,IC50,uM,85,"4,07",,,,,no,no
14017,virtual,COc1cccc(\C=C\C(=O)N[C@H](COC(=O)c2ccccc2)C(=O)NC3CCCCC3)c1,KIJJHXHULICQLQ-POICXBNUSA-N,no,,,,yes,IC50,85,µM,"4,07",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123104911,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,85,"4,07",,,,,no,no
14018,virtual,O=C(N[C@@H](COC(=O)\C=C\c1ccccc1)C(=O)NC2CCCCC2)\C=C\c3ccccc3,RMMLLFJUWGLOAK-HMVXJTIPSA-N,no,,,,yes,IC50,85,µM,"4,07",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,123104889,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,85,"4,07",,,,,no,no
14019,virtual,CC(=CCc1cc(C(=O)\C=C\c2ccc(O)c(O)c2)c(O)cc1O)C,FEALTYYKRMRXTG-QPJJXVBHSA-N,no,,,,yes,IC50,"88,1",µM,"4,06",3C-like protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14020,virtual,O=C(CSc1ncnc2c1sc3nc(N4CCOCC4)c5CCCCc5c23)NCc6occc6,FRBXCVPWEKEFKO-UHFFFAOYSA-N,no,,,,yes,IC50,"90,72",µM,"4,04",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,20896811,"Bioorg. Med. Chem. Lett., 2011, 21 (10), 3088-3091",SARS CORONAVIRUS,IC50,uM,"90,72","4,04",,,,,no,no
14021,virtual,CN(Cc1ccc2nc(C)nc(O)c2c1)c3ccc(Cc4ccccc4)cc3,TVEDVHQETNSATD-UHFFFAOYSA-N,no,,,,yes,IC50,"89,1",µM,"4,05",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14022,virtual,OB(O)c1cc(cc(c1)[N+](=O)[O-])C(=O)OCc2cccc(Cl)c2,DUUGVMICUYJTTD-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),"91,8",µM,"4,04",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620464,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,"91,8","4,04",,,,,no,no
14023,virtual,CC(=CCc1c(O)c2OC(C)(C)C(O)C(O)c2cc1C3CCc4ccc(O)cc4O3)C,YJRPYTOREHMPPM-UHFFFAOYSA-N,no,,,,yes,IC50,"92,4",µM,"4,03",3C-like protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14024,virtual,O=C(N[C@@H](COC(=O)c1ccccc1)C(=O)NC2CCCCC2)\C=C\c3ccc(OC(=O)c4ccccc4)cc3,QERLABTUMHYNLY-XGLNBYONSA-N,no,,,,yes,IC50,95,µM,"4,02",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,123104899,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,95,"4,02",,,,,no,no
14025,virtual,OB(O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Oc2ccc(F)cc2,NXVGAJHECCZNIV-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),95,µM,"4,02",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620456,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,95,"4,02",,,,,no,no
14026,virtual,Oc1ccc(\C=C\C(=O)N[C@@H](COC(=O)c2ccccc2)C(=O)NC3CCCCC3)cc1,BSDRSHRJZBCTMU-ANCZKMTESA-N,no,,,,yes,IC50,95,µM,"4,02",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14027,virtual,COc1cccc(\C=C\C(=O)N[C@@H](COC(=O)c2ccccc2)C(=O)NC3CCCCC3)c1,KIJJHXHULICQLQ-TVXVBNPNSA-N,no,,,,yes,IC50,98,µM,"4,01",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123104898,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,98,"4,01",,,,,no,no
14028,virtual,Cc1nc(C)c(s1)C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)C2c4cccc(c4)[N+](=O)[O-],DHALZBQVKROERD-UHFFFAOYSA-N,no,,,,yes,IC50,"101,38",µM,4,3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,20896809,"Bioorg. Med. Chem. Lett., 2011, 21 (10), 3088-3091",SARS CORONAVIRUS,IC50,uM,"101,38","3,99",,,,,no,no
14029,virtual,Cc1cccc(c1C(=O)OC[C@@H](NC(=O)C=Cc2ccccc2)C(=O)NC3CCCCC3)[N+](=O)[O-],HJKZFVHRFLOXGB-OAQYLSRUSA-N,no,,,,yes,IC50,100,µM,4,3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123104910,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,100,"4,00",,,,,no,no
14030,virtual,COc1cc(OC)cc(\C=C\C(=O)N[C@@H](COC(=O)c2ccccc2)C(=O)NC3CCCCC3)c1,NFZTVYWPCLQQIS-XXFRDUSWSA-N,no,,,,yes,IC50,100,µM,4,3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,123104897,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,100,"4,00",,,,,no,no
14031,virtual,CC(=CCc1cc(cc(O)c1O)C2=C(O)C(=O)c3c(O)c(CC=C(C)C)c(O)cc3O2)C,NQBROFAEMRVICP-UHFFFAOYSA-N,no,,,,yes,IC50,"103,6",µM,"3,98",3C-like protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14032,virtual,NC(=O)c1cc(ccc1N)c2ccc(F)cc2,DGBJOLUYPDVPFN-UHFFFAOYSA-N,no,,,,yes,inhibition rate,"90,54",%,"3,98",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14033,virtual,Brc1ccc2NC(=O)C(=O)c2c1,MBVCESWADCIXJN-UHFFFAOYSA-N,no,,,,yes,inhibition rate,"90,54",%,"3,98",3CLpro (3-chymotrypsin-like protease) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14034,virtual,C[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@H]1O,OXGUCUVFOIWWQJ-JZGUBBPASA-N,no,,,,yes,Kd (dissociation constant),104,µM,"3,98",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14035,virtual,OB(O)c1cc(NC(=O)c2ccccc2F)cc(c1)C(=O)O,PZBUMDTXSPOVHR-UHFFFAOYSA-N,no,,,,yes,Ki (inhibition constant),104,µM,"3,98",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,3620454,WO 2005/041904 A2,SARS CORONAVIRUS,Apparent inhibition constant (Ki app),uM,104,"3,98",,,,,no,no
14036,virtual,O=C[C@H](Cc1c[nH]cn1)NC[C@@H]2C[C@H]3CCCC[C@@H]3CN2C(=O)c4ccc(cc4)c5ccccc5,VZCULZJNALRGNB-CZJMETBBSA-N,yes,141,108,"3,97",yes,IC50,108,µM,"3,97",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,122741940,"Bioorg. Med. Chem., 2015, 23 (4), 876-890",SARS CORONAVIRUS,IC50,uM,108,"3,97",NON COVALENT,,,,no,no
14037,virtual,CCN(CC)C(=O)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)c2nccs2,HOSKYYVLDSUHCJ-GNKBHMEESA-N,no,,,,yes,Ki (inhibition constant),112,µM,"3,95",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,13138596,"Bioorg. Med. Chem. Lett., 2009, 19 (10), 2722-2727",,Ki,uM,112,"3,95",,,,,no,no
14038,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)C(F)(F)F,YLUXVNBHWOCFLK-BJLQDIEVSA-N,no,,,,yes,Ki (inhibition constant),116,µM,"3,94",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,yes,6008562,"Tetrahedron., 2006, 62 (), 8601-8609",CORONA VIRUS,Ki,uM,"116,1","3,94",,,,,no,no
14039,virtual,NS(=O)(=O)OCCCCCCCCOS(=O)(=O)N,IPTXSYCLIWBHBX-UHFFFAOYSA-N,no,,,,yes,IC50,"116,3",µM,"3,94",3C-like protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14040,virtual,O=C(CCc1ccccc1)OC[C@H](NC(=O)\C=C\c2ccccc2)C(=O)NC3CCCCC3,OJIFGMFXOYUJKE-YAZRVPCTSA-N,no,,,,yes,IC50,120,µM,"3,92",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,123104888,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,120,"3,92",,,,,no,no
14041,virtual,O=C(CCc1ccccc1)OC[C@H](NC(=O)C=Cc2ccccc2)C(=O)NC3CCCCC3,OJIFGMFXOYUJKE-DEOSSOPVSA-N,no,,,,yes,IC50,120,µM,"3,92",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14042,virtual,O=C(N[C@@H](COC(=O)c1ccccc1)C(=O)NC2CCCCC2)\C=C\c3ccccc3,WFFOMHJMFVRMHV-QWYDYZLZSA-N,no,,,,yes,IC50,125,µM,"3,9",Severe Acute Respiratory Syndrome-Cov 3Clpro [SARS coronavirus],no,,,,,yes,123104887,"Bioorg. Med. Chem., 2016, 24 (6), 1241-1254",SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS,IC50,uM,125,"3,90",,,,,no,no
14043,virtual,O=C(N[C@@H](COC(=O)c1ccccc1)C(=O)NC2CCCCC2)C=Cc3ccccc3,WFFOMHJMFVRMHV-QFIPXVFZSA-N,no,,,,yes,IC50,125,µM,"3,9",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14044,virtual,COc1ccc(C(=O)\C=C\c2ccc(O)cc2)c(O)c1C\C=C(/C)\CCC(O)C(=C)C,NYGYGFOLOACYGB-NKUGMWFWSA-N,no,,,,yes,IC50,"129,8",µM,"3,89",3C-like proteinase (cleavage product of Replicase polyprotein 1ab) [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
14045,virtual,CCCOC(=O)CNC(=O)C(CSc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])NC(=O)CCC(NC(=O)OCc2ccccc2)C(=O)OCCC,ZOQKSYLBDDVHFV-UHFFFAOYSA-N,no,,,,yes,IC50,"128,8",µM,"3,89",3C-like protease [SARS coronavirus],no,,,,,no,,,,,,,,,,,,no,no
